"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263"
20,0,3,1026,0,0,638,6,0,74,4,136,4180,34,0,0,177,3,1,2,3,7,2,1190,469,27,0,35,0,0,1,1,541,7,7,65,162,1,2,349,1071,508,6447,0,869,0,4,12825,172,4255,0,296,2,35,2,9,0,0,0,3,119,26,7,1,574,177,16,10577,27,69,2,8,1,1142,2578,7,3,1,11269,280,0,92,88,0,8,0,3346,1742,39,8016,7,15,44,3,60,1,395,4,0,7512,2,1,0,0,0,76,10859,0,0,0,1,305,7099,5558,0,346,0,0,12,2,2,0,2,2,2758,3,35,1,231,33,6,8570,23,21,9,4,5304,11302,0,8321,10033,12935,4493,4551,482,343,1,4726,3,0,3356,310,3,0,2,0,12,5515,20,11,16131,15011,12037,9672,11,1747,7,61,6,13580,3,0,10,5,0,0,7,10,229,3,662,1,0,0,5,12738,0,61,180,30,2,15,104,25,277,41,7,12,0,3,0,31,1,0,2,0,33,0,729,1,3685,2,0,0,24,24,48,1,23,31,0,1,253,1139,57,741,22,38,8637,13241,9037,720,6204,13937,6,17155,19167,7819,11013,1,4,3,74,321,0,6411,39,4,7958,2,1,0,2,1,607,631,30,11,2,182,2115,5664,7095
23,0,0,1195,1,1,673,4,1,73,2,143,4375,20,1,0,199,3,3,4,0,1,1,1223,426,16,0,31,3,0,0,1,573,11,3,95,175,0,4,283,1189,521,6171,0,945,0,1,13358,211,4733,0,294,3,34,1,16,0,0,0,3,131,31,0,1,611,197,11,11112,13,55,6,9,0,1253,2638,10,3,3,12606,299,1,132,58,0,10,0,3665,1964,40,8528,5,21,25,5,72,1,418,1,1,7608,1,3,0,0,0,113,11750,0,0,0,2,316,7777,6092,2,345,0,1,6,1,3,1,7,3,3021,1,40,2,214,44,4,8800,18,21,12,10,5522,11782,0,8549,10822,13290,4595,4996,441,403,4,5591,4,2,3513,336,2,0,5,0,26,6150,19,8,15430,15121,11989,10084,4,1798,9,67,4,14694,0,0,8,5,2,0,14,5,259,6,647,0,1,0,1,12736,0,51,173,28,4,18,99,26,41,43,16,17,0,3,1,17,1,0,1,1,52,2,751,5,3996,19,1,0,28,19,55,3,22,7,3,3,284,1359,55,733,5,45,9119,13437,9593,803,6732,14827,5,17540,19000,8417,11191,1,6,9,78,349,1,7018,43,3,8702,4,0,1,1,2,698,656,29,6,0,215,2290,5668,7467
27,0,2,1446,0,1,777,6,0,76,4,152,4278,29,0,1,178,3,12,4,7,2,2,1482,518,5,0,28,1,0,1,1,547,21,3,146,288,0,6,333,1548,751,5947,0,1006,0,3,13711,225,4457,1,305,2,40,2,10,0,0,0,4,149,26,3,1,606,251,41,11344,21,87,3,7,1,2079,3306,9,0,10,14545,404,1,112,66,0,6,0,3690,1748,48,8914,3,25,35,1,89,1,436,0,0,7369,7,6,0,0,0,82,12127,1,0,0,3,333,7674,6401,0,463,0,0,17,5,3,0,9,5,2610,6,55,0,243,46,5,9509,27,28,8,3,6045,10667,1,8331,11016,11991,4624,5067,673,471,3,6588,2,0,3830,416,1,0,5,0,17,7321,22,6,15226,14284,11168,10650,8,1993,8,95,9,15225,1,0,11,5,0,0,17,9,266,7,611,6,0,0,3,13433,0,68,149,22,5,9,125,189,30,49,12,21,0,6,0,20,1,2,1,0,25,4,798,5,3906,6,9,0,20,37,56,2,23,17,0,0,416,1532,82,801,10,63,8972,13264,9103,971,7241,14754,7,16223,16580,8425,10988,4,1,5,106,450,0,6530,42,4,10334,5,1,1,0,1,913,705,24,6,3,229,2249,5752,8418
24,1,1,1930,0,1,1350,9,6,63,7,226,3984,41,0,4,314,5,6,6,5,18,0,1448,785,8,0,38,2,0,3,3,680,18,11,457,593,1,6,416,1767,778,6163,0,1017,0,9,15020,388,6104,5,350,6,56,1,25,0,1,0,2,250,54,4,0,762,371,3,12556,20,68,9,7,2,2284,3133,16,3,3,20374,783,0,165,105,0,19,0,3225,1282,79,9556,9,42,45,15,82,4,663,5,1,7064,0,2,0,0,0,159,12232,20,1,0,1,579,7906,8244,0,533,1,0,14,2,5,1,4,2,2372,6,63,3,411,50,5,8770,31,30,4,5,6203,5307,1,5658,10173,12190,4380,6494,768,604,5,10477,5,2,3745,442,5,0,2,0,40,8748,24,16,12111,10869,10177,11030,9,1695,17,89,9,13574,1,0,30,6,0,0,27,8,436,3,1014,14,1,0,6,13980,0,122,234,67,8,3,187,159,68,65,15,31,0,4,0,54,1,0,1,0,6,3,766,3,4457,3,6,2,30,20,74,2,23,12,0,2,515,1835,138,1349,14,127,7856,13012,8121,1358,5855,13250,15,12114,12842,7520,10744,2,5,6,117,419,0,7270,93,4,12333,9,1,0,2,3,1866,1336,22,9,4,376,2542,5335,8986
29,0,1,1829,0,0,1381,9,1,93,3,218,3042,26,4,3,337,9,3,2,2,6,1,1269,697,9,0,37,1,0,2,5,616,18,7,435,546,1,8,367,1722,771,5798,0,1029,1,7,13528,400,5835,2,300,4,35,2,23,0,1,0,4,306,50,4,1,677,267,6,10804,28,105,2,14,3,2191,2814,16,6,2,17108,815,0,204,99,1,19,0,2762,1219,75,7853,9,32,44,7,67,0,603,1,0,6449,1,3,0,0,0,257,10033,2,0,0,1,505,6276,6886,0,613,1,1,22,2,5,0,10,5,2034,3,98,2,446,52,3,10423,21,21,6,4,5362,10619,1,4905,8396,10624,3960,5459,687,488,6,9909,2,6,3726,475,1,0,4,0,29,6641,24,10,10148,10372,8911,9481,20,1758,20,125,12,11443,4,0,34,4,1,0,18,5,425,7,1027,9,2,2,6,12883,0,113,274,60,1,11,150,184,67,49,13,40,0,3,0,37,1,0,1,1,5,9,688,4,3471,8,10,0,31,31,77,1,19,10,1,3,498,1485,146,1123,14,148,6586,12683,6942,1357,4853,10683,13,10220,10198,7181,9808,1,6,4,154,457,0,6259,93,4,10284,4,0,4,3,5,2111,1397,22,6,18,371,2146,4377,7492
22,0,4,919,0,0,719,4,1,61,1,154,3873,11,1,2,126,6,4,1,1,3,0,1053,396,5,0,50,3,0,0,0,474,10,4,61,151,2,9,257,1021,512,5504,0,779,2,2,11179,143,3862,1,297,0,24,1,14,0,0,0,4,112,15,8,0,499,185,1,8886,25,70,5,5,2,1159,2322,11,2,1,9399,216,0,116,60,0,11,0,3092,1426,38,7000,6,15,33,1,54,2,316,2,0,7373,3,5,0,0,0,106,9039,2,0,0,1,200,6427,4791,0,306,0,0,6,2,3,1,3,3,2418,6,34,1,280,36,3,10367,17,22,11,1,4722,12359,0,7613,9138,10774,3825,4215,445,367,2,3794,4,1,3241,323,3,0,1,0,21,5009,20,12,16380,14705,11720,9094,4,1651,4,65,6,12779,3,0,21,4,0,0,14,3,303,4,437,1,1,1,3,12600,0,50,130,25,3,6,101,30,19,41,9,9,0,3,0,24,4,0,2,0,13,2,674,4,3573,6,2,0,34,26,55,1,39,8,0,1,300,1103,43,667,8,53,7353,13847,7664,615,5684,12667,9,15217,17020,6924,9405,1,1,4,70,335,0,5514,41,1,7048,5,0,2,2,3,589,475,24,10,3,218,1989,4916,6509
18,1,1,907,0,0,577,2,0,45,2,138,4189,21,0,0,102,3,5,1,0,5,0,1112,362,9,0,31,4,0,0,0,485,13,5,36,105,0,11,255,1044,423,5580,0,792,0,3,12218,117,4240,0,268,2,33,2,13,0,0,1,2,89,18,4,1,506,144,1,9488,11,54,4,4,4,1021,2477,9,0,1,9682,194,0,95,56,0,7,0,3304,1599,40,7476,2,22,36,3,65,0,274,1,0,7581,3,5,0,0,0,81,9867,1,0,0,0,204,6837,4896,0,311,1,1,9,0,0,0,3,2,2675,3,27,1,224,29,5,8358,25,15,11,1,4832,12024,0,7974,9942,11681,4300,4090,427,338,2,4015,17,1,3386,295,1,0,1,0,15,5193,16,4,16074,15115,11786,9521,4,1694,0,47,4,13297,2,0,4,5,2,0,2,10,221,3,439,3,1,0,2,12757,0,47,115,16,1,6,96,15,28,35,10,9,0,1,1,20,0,0,1,2,16,2,684,3,3788,1,5,0,24,20,47,1,33,3,0,0,241,1098,45,646,4,38,8239,13841,8439,626,6157,13691,7,17606,18133,7686,10436,1,3,4,72,342,0,6690,46,1,7625,0,1,2,0,2,446,386,16,7,0,193,1963,5523,6867
16,1,1,962,0,1,646,5,1,73,0,168,4630,24,0,3,116,5,4,3,1,3,0,1153,440,5,0,30,3,0,0,1,580,15,7,42,120,3,2,252,1099,503,6223,0,857,1,5,12678,177,4154,16,265,3,30,1,5,0,0,0,0,121,24,3,0,540,191,0,9942,6,76,1,3,1,1166,2442,5,2,5,10837,222,0,121,60,0,8,0,3513,1756,43,8043,2,23,33,2,65,1,288,3,0,7445,1,4,0,0,0,86,10623,0,0,0,0,215,7102,5343,0,360,0,0,13,2,4,0,1,2,2886,3,29,2,181,35,1,8302,27,31,10,6,4953,10867,0,8326,10119,12650,4362,4575,424,389,6,4847,8,0,3483,358,4,0,0,2,18,5888,17,11,16191,15647,12184,9862,4,1757,2,59,5,14060,2,0,6,1,1,0,3,5,232,3,468,3,2,0,3,12753,0,36,133,24,3,6,105,8,28,44,9,11,0,6,1,21,3,0,0,0,23,0,768,1,3781,2,2,0,25,27,63,1,28,9,1,1,280,1150,49,616,5,39,8637,13735,8867,714,6314,14488,5,16676,18483,7814,10466,2,6,3,63,382,0,7229,50,2,8185,3,0,2,3,2,564,503,16,7,2,188,2262,5460,7217
28,0,3,1179,0,2,624,4,1,68,0,183,4563,27,2,4,131,2,4,2,3,7,0,1282,541,3,0,32,2,0,4,1,599,18,3,51,162,0,7,289,1084,466,6508,0,917,1,1,13373,163,4389,1,298,4,33,2,16,0,0,0,13,116,21,0,1,565,228,1,10899,13,64,6,6,3,1162,2572,12,2,2,12059,261,3,104,55,0,2,1,3751,1787,38,8442,9,12,37,3,72,1,390,0,0,7617,1,5,0,0,0,87,11431,0,0,0,2,243,7346,5818,0,347,2,0,11,0,3,0,6,5,2924,2,42,6,216,48,6,8546,31,21,11,5,5393,11078,0,8117,10739,13639,4697,4951,535,325,3,5502,2,2,3538,336,1,0,1,0,17,6497,12,7,14990,15191,11812,10258,19,1794,1,76,6,14709,3,1,4,3,0,0,9,9,248,5,595,2,1,2,4,12985,0,64,160,25,6,5,109,30,44,45,14,14,0,2,2,26,0,0,0,1,16,4,812,1,3814,2,2,0,39,19,79,4,34,6,1,0,295,1303,43,620,4,52,9044,13421,9723,804,6443,14097,6,17108,18566,8521,10998,3,0,4,70,417,0,7568,32,7,8650,3,0,2,2,3,676,632,12,8,1,199,2171,5744,7681
19,0,1,1414,0,0,834,4,3,88,1,188,4488,19,0,4,164,3,5,6,2,2,2,1389,493,6,0,29,3,0,1,0,544,16,4,91,196,1,2,326,1386,651,6286,0,1010,0,3,13979,209,5085,0,291,1,35,1,11,0,1,0,3,131,18,8,8,628,202,5,11307,18,72,3,3,1,1662,2720,16,1,0,14422,354,0,100,76,0,15,1,3848,1819,46,8845,7,35,26,0,82,2,400,1,0,7444,2,4,0,0,0,122,11826,1,0,0,5,320,7551,6434,0,480,0,1,11,1,5,0,7,1,2795,6,67,2,248,49,6,8591,24,18,6,7,5983,10213,0,8282,10656,12306,4579,5099,554,429,3,6142,4,1,3774,359,7,0,6,1,13,7197,28,5,15110,13833,11613,10719,6,1911,6,80,4,14438,2,0,17,5,0,0,10,9,292,4,512,1,1,0,1,13591,1,70,147,29,1,8,136,29,30,45,11,18,0,6,0,29,1,0,0,0,14,1,894,0,3849,1,5,0,33,24,42,3,38,11,1,0,366,1382,86,741,7,65,8415,13150,8864,997,6385,14134,7,15161,16070,8306,11119,1,4,4,102,443,0,6806,49,3,9924,3,0,3,0,2,903,671,30,5,4,242,2276,5733,8362
19,0,2,1913,0,0,1062,9,2,59,1,260,3809,29,4,5,253,5,3,1,3,6,0,1423,544,12,0,32,11,0,8,3,489,8,7,218,400,1,6,321,1716,656,6320,0,1059,1,5,14227,296,6065,2,278,5,33,3,16,0,0,0,2,201,44,3,1,649,181,3,12227,20,69,4,9,2,1968,2964,12,2,3,19063,607,3,168,82,0,22,0,3508,1459,69,8997,11,47,33,6,94,3,537,5,0,6543,0,7,0,0,0,126,11665,1,1,0,5,533,7764,7800,0,529,1,1,15,11,4,0,6,3,2191,1,74,3,325,42,4,7887,32,35,7,7,6224,5601,1,5703,9677,12768,4290,6012,645,470,5,10019,4,4,3836,448,2,1,1,0,23,8575,20,11,11608,10595,9645,10436,12,1735,11,101,15,12345,5,0,27,9,2,0,22,15,374,4,943,3,2,1,4,12143,0,99,216,47,2,10,168,91,63,57,15,31,0,3,3,77,0,0,1,1,3,2,797,0,4506,7,10,1,39,25,65,3,19,20,1,1,396,1880,100,842,11,82,6992,12271,7643,1298,5439,13410,15,10938,12184,7323,10975,4,5,8,123,407,0,7466,98,5,11135,6,0,2,1,2,1534,1139,38,10,1,320,2598,5354,8431
40,0,5,1856,0,0,1221,5,3,80,2,196,3460,37,0,3,370,9,3,9,6,9,1,1188,628,15,0,36,8,0,2,4,598,9,13,278,514,1,6,321,1706,800,3248,1,985,0,3,13813,382,5670,3,272,2,36,4,17,0,0,0,9,286,59,5,0,614,223,4,10779,27,106,8,12,5,1708,2549,19,6,4,17545,783,1,195,90,0,17,0,2800,1264,99,7736,13,38,31,6,78,4,663,3,0,6177,0,5,0,0,0,140,9710,0,0,0,2,626,6256,6683,0,693,2,0,26,9,5,2,7,2,1791,6,109,7,390,52,4,9225,36,28,11,10,4912,10176,1,4712,7913,10027,3798,5321,642,470,4,9574,7,2,3349,450,5,1,3,0,27,7091,22,10,7885,10140,7645,9846,14,1581,8,86,10,10720,2,0,22,6,1,2,24,6,411,5,1200,2,0,1,7,13362,1,103,293,58,3,4,127,28,76,49,15,31,0,7,1,37,1,0,1,1,8,7,725,3,3565,6,8,2,31,33,103,3,26,20,2,3,411,1644,184,744,9,104,5785,12664,6226,1200,4613,10595,15,9108,8300,6731,9437,0,9,2,152,525,0,6200,65,4,9414,5,1,1,2,5,1932,1399,40,7,7,337,2302,4102,7175
20,0,1,850,0,0,730,5,0,90,1,141,3964,15,1,0,107,5,1,1,2,9,0,1053,333,8,0,35,1,0,1,3,432,8,7,53,155,0,1,253,1031,462,5074,0,759,0,3,11200,125,3292,1,267,5,21,2,19,0,0,0,1,103,21,2,1,465,140,4,8113,16,82,6,4,2,1054,2306,13,1,5,8745,191,2,139,59,0,10,0,2881,1384,50,6657,2,23,48,3,63,1,329,0,0,7360,0,4,0,0,0,66,8787,1,0,0,2,218,6156,4396,0,361,0,0,8,3,5,1,5,8,2290,4,34,19,232,38,1,11073,32,16,14,7,4704,12827,0,7468,8869,10705,4150,3621,412,346,1,3353,0,3,3010,304,2,0,5,0,15,4489,18,7,15018,14054,11099,8709,3,1554,5,92,6,12629,6,0,19,2,0,0,8,9,305,7,430,3,2,0,2,13607,0,55,105,19,2,2,125,21,22,34,13,14,0,1,0,24,2,0,0,0,24,2,635,3,3141,2,5,0,24,28,34,7,28,8,2,1,306,1001,59,616,8,47,6981,12728,7231,601,5656,12352,9,14067,15041,6718,9466,0,0,9,70,304,0,4674,41,2,6372,2,0,2,2,0,510,394,16,9,1,222,1804,4627,6363
19,0,1,940,0,2,580,5,1,58,1,143,4243,22,0,0,122,2,2,2,0,4,0,1078,340,15,0,24,1,0,0,0,433,10,4,58,118,0,7,244,983,442,5395,0,869,0,2,11921,113,3672,1,269,4,31,4,16,0,0,0,1,101,15,3,1,469,170,3,9325,10,54,3,8,4,1009,2383,9,3,4,9757,216,1,107,46,0,13,1,3449,1669,46,7509,2,20,36,1,79,2,311,2,0,7471,2,3,0,0,0,82,9979,0,0,0,1,212,6802,4939,0,306,0,0,11,2,3,2,5,6,2732,0,33,2,195,42,2,9048,28,12,3,4,4956,12734,0,7770,9440,11292,4346,3977,483,343,4,3830,3,4,3198,294,5,0,2,0,18,4720,14,3,15803,14994,12007,9507,6,1599,5,59,8,13599,1,0,5,2,2,0,9,6,212,0,404,3,0,0,1,13099,0,53,111,16,1,8,128,20,27,26,7,12,0,0,1,21,0,0,1,0,22,0,694,6,3480,2,5,0,36,13,42,1,33,5,0,0,211,1289,36,596,4,33,7993,13859,8137,601,6372,13890,2,15073,16737,7351,9866,1,0,5,54,312,0,5716,42,1,7275,1,1,2,0,3,487,427,23,4,0,200,1974,5119,6629
27,0,1,1081,0,0,642,7,0,82,1,185,4513,21,1,3,143,4,3,1,3,5,1,1129,491,9,0,24,4,0,2,0,484,14,1,56,172,2,7,287,1123,500,6705,0,950,0,1,12577,211,4263,0,290,3,29,4,13,0,0,1,2,122,21,2,1,622,198,4,9879,19,70,0,5,0,1156,2415,6,1,3,11292,276,1,100,76,0,7,1,3698,1839,40,8155,5,13,23,4,77,0,434,4,0,7660,2,4,0,0,0,98,10946,0,0,0,1,302,7033,5239,0,376,0,0,20,1,2,0,5,2,2715,4,39,2,235,33,2,8609,34,23,7,1,5171,12228,0,8195,9979,12562,4387,4487,431,351,3,4741,4,1,3270,344,4,1,2,0,19,5703,17,3,15539,15725,12229,10148,33,1653,5,62,9,14372,4,0,7,0,1,0,5,4,207,3,693,3,0,1,1,13295,0,45,139,24,4,6,139,30,27,39,10,7,0,2,0,25,1,0,3,0,17,2,872,4,3704,3,1,0,27,21,52,0,24,8,0,1,254,1261,50,665,7,80,8623,13551,9053,798,6383,14510,8,15593,18124,7467,10640,1,2,5,76,387,0,6577,43,4,7880,5,0,1,0,1,619,547,19,11,4,200,2152,5163,6959
17,6,0,1131,0,0,755,4,0,67,0,227,4308,23,0,2,159,1,2,2,4,6,1,1122,453,10,0,35,1,0,1,0,494,21,7,72,204,5,3,306,1120,500,5888,0,884,1,3,13509,186,4442,2,284,4,30,1,7,0,0,1,0,142,25,0,2,607,188,1,10511,10,65,1,7,1,1180,2381,9,2,2,11742,319,1,125,75,0,6,0,3947,1858,48,8158,3,20,27,5,68,1,409,2,0,7721,2,2,1,0,0,99,11151,2,0,0,1,327,7145,5363,0,379,2,1,12,3,7,1,10,4,2862,0,24,0,240,37,0,8493,21,32,6,1,5590,11248,1,8045,9801,12371,4293,4889,534,365,2,5482,2,2,3305,321,3,2,4,0,16,5587,14,2,15619,15452,12162,10060,6,1672,5,63,4,14755,2,0,14,2,2,0,11,8,258,5,566,1,0,0,2,13704,0,59,136,23,2,5,145,19,30,46,14,23,0,2,0,27,4,0,1,0,19,2,799,1,3816,6,3,1,22,21,47,1,18,1,1,1,295,1236,61,666,4,41,8874,13702,9439,756,6484,14127,7,15446,17587,7315,10324,1,2,5,78,348,0,7937,69,3,8241,11,0,2,0,1,831,672,18,9,0,222,2159,5107,7200
28,0,0,1453,0,2,761,12,1,82,1,249,4608,28,0,0,163,2,7,0,1,3,0,1275,520,9,0,33,2,0,0,2,530,18,1,130,197,8,3,336,1368,638,5952,0,977,0,1,13490,263,4770,0,271,4,42,2,10,0,0,0,3,149,26,0,0,608,214,3,11318,20,64,7,7,2,1553,2720,14,2,3,14104,321,0,97,78,0,12,0,3845,1885,51,8529,6,23,44,1,112,2,472,2,0,7620,0,0,0,0,0,77,11493,2,0,0,0,344,7523,6454,0,382,2,1,26,0,2,1,7,4,2608,7,48,1,238,38,3,9107,23,20,8,2,5826,10775,13,7787,10073,11546,4612,4987,572,353,3,6097,0,0,3613,366,2,0,5,1,19,7286,27,8,15670,14031,11136,10804,5,1727,4,96,10,14906,2,0,12,2,1,1,9,10,294,6,638,3,2,0,4,14154,0,67,167,37,4,6,160,44,41,45,17,18,0,5,0,30,0,0,0,0,20,2,867,3,3844,3,2,0,31,20,38,1,20,10,0,3,369,1419,74,741,4,58,8574,13065,8615,999,6584,14292,6,13509,15208,7541,10170,0,7,1,74,397,0,6993,78,3,9755,6,1,4,2,3,848,683,29,12,5,266,2426,5325,8098
25,1,1,1952,0,1,1153,8,2,52,0,272,3739,37,0,2,209,4,4,4,2,12,0,1320,552,7,0,36,4,1,4,1,461,16,8,258,456,2,4,353,1588,696,5827,0,989,0,3,14356,311,5241,3,266,4,37,5,20,0,1,0,4,193,41,5,1,640,212,2,11301,21,58,5,6,2,1631,2760,9,3,11,19502,712,0,230,88,1,12,0,3052,1392,67,9377,10,41,30,4,89,1,511,3,0,6731,1,7,0,0,0,130,11038,0,0,0,3,598,7642,7347,0,484,2,0,20,3,4,0,2,4,2118,8,56,2,392,31,3,7562,26,17,9,9,5816,5329,1,5397,9137,11628,3949,6149,799,492,4,10021,4,2,3506,437,1,2,3,0,26,6956,27,10,12074,9328,9973,10409,15,1664,9,136,8,11691,5,0,17,13,2,0,16,5,412,4,847,10,0,0,5,12857,0,82,206,39,2,7,173,31,59,60,20,28,0,7,0,55,1,0,1,0,2,4,649,0,4132,1,5,0,18,15,60,2,14,17,0,0,441,1794,120,842,18,89,7603,12830,7554,1248,5101,12761,11,10303,11262,6602,10074,2,9,4,92,376,0,6334,73,8,11567,6,0,6,0,1,1717,1243,27,21,2,419,2935,4636,7920
35,0,1,1583,0,0,1197,8,1,69,3,231,3188,30,2,0,279,6,4,9,4,4,0,1112,513,12,0,27,4,0,5,4,431,9,13,243,420,4,11,252,1541,719,5055,0,911,0,4,13232,283,5025,1,202,2,40,2,27,0,0,0,3,218,27,4,0,558,221,3,10591,27,100,6,5,2,1525,2296,19,1,2,16061,705,1,251,107,0,23,0,2367,1183,66,7529,8,28,47,3,93,1,525,3,0,6486,0,7,0,0,0,128,8859,1,0,0,2,635,5925,6162,0,550,0,0,24,4,9,1,5,3,1723,4,72,0,494,50,5,9438,24,19,11,5,4416,10266,1,4250,7352,9931,3535,5197,697,658,7,8176,3,4,3144,419,4,1,2,0,30,5879,22,14,9410,10035,8321,9538,26,1508,9,100,12,10155,3,0,44,4,0,0,27,5,377,11,765,3,0,21,3,13493,0,84,197,28,5,4,141,32,277,38,22,42,0,2,1,50,2,0,1,1,4,6,607,1,3393,7,4,0,18,26,113,2,16,12,0,1,457,1403,118,1091,13,99,5830,11667,6113,1113,4535,9970,8,7929,8590,6130,9056,1,1,5,126,413,0,5757,82,3,9459,1,0,1,1,4,1646,1129,22,14,1,483,2380,3832,6325
18,0,4,859,0,0,637,10,0,106,3,207,3740,17,0,1,125,4,1,6,15,4,0,1007,349,3,1,40,3,0,1,1,415,9,4,57,132,1,3,232,1055,426,5669,0,798,2,5,11062,114,3880,3,222,5,30,2,10,0,0,15,1,107,10,8,1,452,186,3,8981,13,89,4,4,0,1036,2092,10,1,3,8385,202,0,112,60,0,5,1,3000,1574,44,6768,1,25,48,2,57,1,289,2,0,7855,1,3,0,0,0,74,8445,6,0,0,1,209,6010,4192,0,320,0,0,14,0,7,1,2,2,2485,3,27,2,241,60,2,11021,18,21,8,3,4413,12797,1,7004,8502,10296,3851,3751,384,330,3,3353,1,2,3009,282,3,3,2,0,18,4556,21,8,15974,14390,11275,9485,13,1397,8,73,2,12321,0,0,21,2,0,0,12,8,213,4,385,6,0,0,0,14361,1,50,129,21,2,4,132,34,16,41,14,15,0,4,0,25,3,0,3,0,20,2,663,3,3212,3,5,1,28,29,57,1,30,10,0,1,234,1065,42,628,3,61,6852,12216,7342,603,5478,11883,4,12990,14885,6550,9109,1,3,5,75,274,0,5256,42,3,6638,4,0,4,0,5,448,438,18,5,1,246,1955,4539,5989
24,0,0,1022,0,0,641,4,0,67,3,156,4168,20,2,0,128,2,3,2,0,2,0,1101,369,12,0,46,2,0,0,2,449,19,2,43,138,3,5,236,978,432,6020,0,888,0,1,12481,138,3798,3,247,1,30,1,11,0,0,0,3,92,23,2,1,505,184,3,9864,11,61,4,3,1,1075,2334,3,3,3,10218,236,0,156,57,0,7,0,3386,1671,39,7591,5,31,33,0,69,1,292,5,0,7937,1,3,0,0,0,65,10161,0,0,0,0,229,7285,4892,3,305,0,0,7,6,6,2,4,0,2570,6,28,1,205,33,6,8041,23,17,9,6,5003,9539,1,7953,9645,11727,4259,4394,511,394,2,4194,4,1,3028,291,3,1,3,0,10,5102,17,2,16001,15436,11867,9839,11,1557,5,75,2,13867,0,0,10,2,1,0,9,4,276,0,427,1,0,0,2,13481,0,54,132,10,6,3,113,24,32,53,10,14,0,1,0,28,3,0,2,0,36,2,769,1,3495,4,8,0,31,12,62,0,26,11,0,2,267,1175,43,709,5,30,8309,14239,8336,679,6283,14141,6,14991,17707,7046,10058,0,3,4,51,358,0,5639,56,1,7422,4,0,2,0,4,531,449,25,7,2,217,2060,4622,6456
22,2,3,1056,0,1,638,5,1,68,3,174,4307,16,1,4,123,2,11,4,2,4,1,1072,408,3,0,29,3,0,2,1,524,6,2,72,146,1,1,294,1082,439,6419,0,857,0,1,11857,157,3853,3,267,2,27,2,11,0,0,0,1,109,25,5,0,501,206,17,10128,29,76,1,6,0,1054,2464,7,2,2,11001,287,0,121,58,0,7,0,3506,1733,39,7887,5,18,42,3,64,3,314,2,0,7531,9,2,1,0,0,77,10420,0,1,0,2,231,6786,5085,0,324,0,0,16,3,4,0,4,7,2553,3,24,5,220,53,2,8785,23,14,5,2,5017,11387,0,7704,9839,11912,4139,4383,506,344,1,4488,2,0,3212,297,4,0,7,1,30,5637,14,4,15396,15514,12432,9471,8,1661,8,68,1,14188,0,0,18,10,0,0,14,6,210,5,523,0,0,0,1,13340,0,56,140,23,2,8,143,24,25,46,11,7,0,1,0,23,0,0,2,1,16,0,687,2,3571,1,7,1,21,17,58,0,23,8,1,0,225,1237,35,711,6,48,8714,13193,8521,699,6440,13700,6,14480,17533,7074,9765,2,1,4,69,339,0,6163,61,4,7902,7,0,2,3,0,650,584,17,4,0,195,2085,4857,6810
